"","region","uni_herdid","age","herdprev"
"2492","historical",157,3,0.411764705882353
"2493","historical",157,3,0.411764705882353
"2494","historical",157,4,0.411764705882353
"2495","historical",157,4,0.411764705882353
"2496","historical",157,3,0.411764705882353
"2497","historical",157,3,0.411764705882353
"2498","historical",157,2,0.411764705882353
"2499","historical",157,3,0.411764705882353
"2500","historical",157,2,0.411764705882353
"2501","historical",157,2,0.411764705882353
"2502","historical",157,2,0.411764705882353
"2503","historical",157,2,0.411764705882353
"2504","historical",157,2,0.411764705882353
"2505","historical",157,7,0.411764705882353
"2506","historical",157,6,0.411764705882353
"2507","historical",157,8,0.411764705882353
"2508","historical",157,4,0.411764705882353
"2509","historical",157,5,0.411764705882353
"2510","historical",157,4,0.411764705882353
"2511","historical",157,4,0.411764705882353
"2512","historical",157,5,0.411764705882353
"2513","historical",157,7,0.411764705882353
"2514","historical",157,6,0.411764705882353
"2515","historical",157,5,0.411764705882353
"2516","historical",157,2,0.411764705882353
"2517","historical",157,1,0.411764705882353
"2518","historical",157,1,0.411764705882353
"2519","historical",157,1,0.411764705882353
"2520","historical",157,1,0.411764705882353
"2521","historical",157,0.7,0.411764705882353
"2522","historical",157,0.7,0.411764705882353
"2523","historical",157,0.7,0.411764705882353
"2524","historical",157,0.6,0.411764705882353
"2525","historical",157,0.6,0.411764705882353
"2526","historical",157,0.6,0.411764705882353
"2527","historical",157,0.6,0.411764705882353
"2528","historical",157,0.7,0.411764705882353
"2529","historical",157,0.7,0.411764705882353
"2530","historical",157,1,0.411764705882353
"2531","historical",157,1,0.411764705882353
"2532","historical",157,0.5,0.411764705882353
"2533","historical",157,0.6,0.411764705882353
"2534","historical",157,0.6,0.411764705882353
"2535","historical",157,0.6,0.411764705882353
"2536","historical",157,0.6,0.411764705882353
"2537","historical",157,0.6,0.411764705882353
"2538","historical",157,1.4,0.411764705882353
"2539","historical",157,1.4,0.411764705882353
"2540","historical",104,5,0.318181818181818
"2541","historical",104,5,0.318181818181818
"2542","historical",104,9,0.318181818181818
"2543","historical",104,7,0.318181818181818
"2544","historical",104,8,0.318181818181818
"2545","historical",104,9,0.318181818181818
"2546","historical",104,6,0.318181818181818
"2547","historical",104,9,0.318181818181818
"2548","historical",104,5,0.318181818181818
"2549","historical",104,4,0.318181818181818
"2550","historical",104,4,0.318181818181818
"2551","historical",104,6,0.318181818181818
"2552","historical",104,5,0.318181818181818
"2553","historical",104,5,0.318181818181818
"2554","historical",104,10,0.318181818181818
"2555","historical",104,8,0.318181818181818
"2556","historical",104,8,0.318181818181818
"2557","historical",104,9,0.318181818181818
"2558","historical",104,6,0.318181818181818
"2559","historical",104,7,0.318181818181818
"2560","historical",104,8,0.318181818181818
"2561","historical",104,10,0.318181818181818
"2562","historical",148,7,0.0714285714285714
"2563","historical",148,5,0.0714285714285714
"2564","historical",148,6,0.0714285714285714
"2565","historical",148,8,0.0714285714285714
"2566","historical",148,3,0.0714285714285714
"2567","historical",148,3,0.0714285714285714
"2568","historical",148,3,0.0714285714285714
"2569","historical",148,3,0.0714285714285714
"2570","historical",148,2,0.0714285714285714
"2571","historical",148,10,0.0714285714285714
"2572","historical",148,9,0.0714285714285714
"2573","historical",148,1,0.0714285714285714
"2574","historical",148,0.75,0.0714285714285714
"2575","historical",148,0.6,0.0714285714285714
"2576","historical",137,8,0.666666666666667
"2577","historical",137,4,0.666666666666667
"2578","historical",137,4,0.666666666666667
"2579","historical",125,19,0.616438356164384
"2580","historical",125,10,0.616438356164384
"2581","historical",125,13,0.616438356164384
"2582","historical",125,8,0.616438356164384
"2583","historical",125,12,0.616438356164384
"2584","historical",125,9,0.616438356164384
"2585","historical",125,6,0.616438356164384
"2586","historical",125,4,0.616438356164384
"2587","historical",125,9,0.616438356164384
"2588","historical",125,5,0.616438356164384
"2589","historical",125,4,0.616438356164384
"2590","historical",125,5,0.616438356164384
"2591","historical",125,5,0.616438356164384
"2592","historical",125,5,0.616438356164384
"2593","historical",125,7,0.616438356164384
"2594","historical",125,4,0.616438356164384
"2595","historical",125,6,0.616438356164384
"2596","historical",125,8,0.616438356164384
"2597","historical",125,10,0.616438356164384
"2598","historical",125,4,0.616438356164384
"2599","historical",125,8,0.616438356164384
"2600","historical",125,8,0.616438356164384
"2601","historical",125,4,0.616438356164384
"2602","historical",125,11,0.616438356164384
"2603","historical",125,11,0.616438356164384
"2604","historical",125,8,0.616438356164384
"2605","historical",125,8,0.616438356164384
"2606","historical",125,4,0.616438356164384
"2607","historical",125,4,0.616438356164384
"2608","historical",125,13,0.616438356164384
"2609","historical",125,2,0.616438356164384
"2610","historical",125,2,0.616438356164384
"2611","historical",125,4,0.616438356164384
"2612","historical",125,13,0.616438356164384
"2613","historical",125,8,0.616438356164384
"2614","historical",125,3,0.616438356164384
"2615","historical",125,8,0.616438356164384
"2616","historical",125,3,0.616438356164384
"2617","historical",125,5,0.616438356164384
"2618","historical",125,5,0.616438356164384
"2619","historical",125,2,0.616438356164384
"2620","historical",125,2,0.616438356164384
"2621","historical",125,5,0.616438356164384
"2622","historical",125,2,0.616438356164384
"2623","historical",125,3,0.616438356164384
"2624","historical",125,4,0.616438356164384
"2625","historical",125,4,0.616438356164384
"2626","historical",125,7,0.616438356164384
"2627","historical",125,6,0.616438356164384
"2628","historical",125,3,0.616438356164384
"2629","historical",125,6,0.616438356164384
"2630","historical",125,6,0.616438356164384
"2631","historical",125,3,0.616438356164384
"2632","historical",125,7,0.616438356164384
"2633","historical",125,4,0.616438356164384
"2634","historical",125,5,0.616438356164384
"2635","historical",125,6,0.616438356164384
"2636","historical",125,6,0.616438356164384
"2637","historical",125,6,0.616438356164384
"2638","historical",125,2,0.616438356164384
"2639","historical",125,9,0.616438356164384
"2640","historical",125,2,0.616438356164384
"2641","historical",125,2,0.616438356164384
"2642","historical",125,3,0.616438356164384
"2643","historical",125,4,0.616438356164384
"2644","historical",125,2,0.616438356164384
"2645","historical",125,2,0.616438356164384
"2646","historical",125,2,0.616438356164384
"2647","historical",125,2,0.616438356164384
"2648","historical",125,2,0.616438356164384
"2649","historical",125,2,0.616438356164384
"2650","historical",125,2,0.616438356164384
"2651","historical",125,2,0.616438356164384
"2652","historical",125,2,0.616438356164384
"2653","historical",125,1,0.616438356164384
"2654","historical",125,10,0.616438356164384
"2655","historical",125,2,0.616438356164384
"2656","historical",125,1,0.616438356164384
"2657","historical",125,4,0.616438356164384
"2658","historical",125,8,0.616438356164384
"2659","historical",125,2,0.616438356164384
"2660","historical",125,5,0.616438356164384
"2661","historical",125,6,0.616438356164384
"2662","historical",125,9,0.616438356164384
"2663","historical",125,9,0.616438356164384
"2664","historical",125,5,0.616438356164384
"2665","historical",125,5,0.616438356164384
"2666","historical",125,2,0.616438356164384
"2667","historical",125,2,0.616438356164384
"2668","historical",125,5,0.616438356164384
"2669","historical",125,5,0.616438356164384
"2670","historical",125,5,0.616438356164384
"2671","historical",125,3,0.616438356164384
"2672","historical",125,1,0.616438356164384
"2673","historical",125,1,0.616438356164384
"2674","historical",125,1,0.616438356164384
"2675","historical",125,1,0.616438356164384
"2676","historical",125,1,0.616438356164384
"2677","historical",125,1,0.616438356164384
"2678","historical",125,2,0.616438356164384
"2679","historical",125,2,0.616438356164384
"2680","historical",125,1,0.616438356164384
"2681","historical",125,1,0.616438356164384
"2682","historical",125,2,0.616438356164384
"2683","historical",125,1,0.616438356164384
"2684","historical",125,1,0.616438356164384
"2685","historical",125,1,0.616438356164384
"2686","historical",125,2,0.616438356164384
"2687","historical",125,1,0.616438356164384
"2688","historical",125,5,0.616438356164384
"2689","historical",125,1,0.616438356164384
"2690","historical",125,2,0.616438356164384
"2691","historical",125,2,0.616438356164384
"2692","historical",125,2,0.616438356164384
"2693","historical",125,2,0.616438356164384
"2694","historical",125,1,0.616438356164384
"2695","historical",125,2,0.616438356164384
"2696","historical",125,2,0.616438356164384
"2697","historical",125,1,0.616438356164384
"2698","historical",125,2,0.616438356164384
"2699","historical",125,2,0.616438356164384
"2700","historical",125,2,0.616438356164384
"2701","historical",125,1,0.616438356164384
"2702","historical",125,1,0.616438356164384
"2703","historical",125,1,0.616438356164384
"2704","historical",125,1,0.616438356164384
"2705","historical",125,1,0.616438356164384
"2706","historical",125,1,0.616438356164384
"2707","historical",125,1,0.616438356164384
"2708","historical",125,1,0.616438356164384
"2709","historical",125,2,0.616438356164384
"2710","historical",125,2,0.616438356164384
"2711","historical",125,2,0.616438356164384
"2712","historical",125,2,0.616438356164384
"2713","historical",125,1,0.616438356164384
"2714","historical",125,2,0.616438356164384
"2715","historical",125,1,0.616438356164384
"2716","historical",125,2,0.616438356164384
"2717","historical",125,1,0.616438356164384
"2718","historical",125,1,0.616438356164384
"2719","historical",125,1,0.616438356164384
"2720","historical",125,1,0.616438356164384
"2721","historical",125,1,0.616438356164384
"2722","historical",125,1,0.616438356164384
"2723","historical",125,2,0.616438356164384
"2724","historical",125,1,0.616438356164384
"2725","historical",153,8,0.285714285714286
"2726","historical",153,0.5,0.285714285714286
"2727","historical",153,2,0.285714285714286
"2728","historical",153,4,0.285714285714286
"2729","historical",153,5,0.285714285714286
"2730","historical",153,1.5,0.285714285714286
"2731","historical",153,2,0.285714285714286
"2732","historical",119,3,0.0588235294117647
"2733","historical",119,3,0.0588235294117647
"2734","historical",119,1.4,0.0588235294117647
"2735","historical",119,4,0.0588235294117647
"2736","historical",119,4,0.0588235294117647
"2737","historical",119,5,0.0588235294117647
"2738","historical",119,4,0.0588235294117647
"2739","historical",119,8,0.0588235294117647
"2740","historical",119,6,0.0588235294117647
"2741","historical",119,9,0.0588235294117647
"2742","historical",119,10,0.0588235294117647
"2743","historical",119,1,0.0588235294117647
"2744","historical",119,1,0.0588235294117647
"2745","historical",119,0.7,0.0588235294117647
"2746","historical",119,6,0.0588235294117647
"2747","historical",119,0.5,0.0588235294117647
"2748","historical",119,0.5,0.0588235294117647
"2749","historical",188,2,0.0789473684210526
"2750","historical",188,2,0.0789473684210526
"2751","historical",188,6,0.0789473684210526
"2752","historical",188,6,0.0789473684210526
"2753","historical",188,2,0.0789473684210526
"2754","historical",188,2,0.0789473684210526
"2755","historical",188,6,0.0789473684210526
"2756","historical",188,6,0.0789473684210526
"2757","historical",188,7,0.0789473684210526
"2758","historical",188,7,0.0789473684210526
"2759","historical",188,8,0.0789473684210526
"2760","historical",188,8,0.0789473684210526
"2761","historical",188,7,0.0789473684210526
"2762","historical",188,8,0.0789473684210526
"2763","historical",188,10,0.0789473684210526
"2764","historical",188,3,0.0789473684210526
"2765","historical",188,3,0.0789473684210526
"2766","historical",188,3,0.0789473684210526
"2767","historical",188,3,0.0789473684210526
"2768","historical",188,3,0.0789473684210526
"2769","historical",188,3,0.0789473684210526
"2770","historical",188,3,0.0789473684210526
"2771","historical",188,3,0.0789473684210526
"2772","historical",188,3,0.0789473684210526
"2773","historical",188,12,0.0789473684210526
"2774","historical",188,6,0.0789473684210526
"2775","historical",188,10,0.0789473684210526
"2776","historical",188,5,0.0789473684210526
"2777","historical",188,3,0.0789473684210526
"2778","historical",188,2,0.0789473684210526
"2779","historical",188,3,0.0789473684210526
"2780","historical",188,1.9,0.0789473684210526
"2781","historical",188,1.9,0.0789473684210526
"2782","historical",188,1.9,0.0789473684210526
"2783","historical",188,1.7,0.0789473684210526
"2784","historical",188,1.8,0.0789473684210526
"2785","historical",188,1.1,0.0789473684210526
"2786","historical",188,5,0.0789473684210526
"2787","historical",102,8,0.666666666666667
"2788","historical",102,4,0.666666666666667
"2789","historical",102,4,0.666666666666667
"2790","historical",102,1,0.666666666666667
"2791","historical",102,3,0.666666666666667
"2792","historical",102,1.5,0.666666666666667
"2793","historical",102,3,0.666666666666667
"2794","historical",102,3,0.666666666666667
"2795","historical",102,6,0.666666666666667
"2796","historical",1,8,0.0625
"2797","historical",1,8,0.0625
"2798","historical",1,8,0.0625
"2799","historical",1,5,0.0625
"2800","historical",1,4,0.0625
"2801","historical",1,3,0.0625
"2802","historical",1,1,0.0625
"2803","historical",1,1.2,0.0625
"2804","historical",1,1.4,0.0625
"2805","historical",1,1.7,0.0625
"2806","historical",1,2,0.0625
"2807","historical",1,4,0.0625
"2808","historical",1,5,0.0625
"2809","historical",1,6,0.0625
"2810","historical",1,8,0.0625
"2811","historical",1,7,0.0625
"2812","historical",160,8,0.1
"2813","historical",160,4,0.1
"2814","historical",160,5,0.1
"2815","historical",160,3,0.1
"2816","historical",160,5,0.1
"2817","historical",160,3,0.1
"2818","historical",160,4,0.1
"2819","historical",160,7,0.1
"2820","historical",160,12,0.1
"2821","historical",160,0.75,0.1
"2822","historical",159,3,0.1
"2823","historical",159,2.4,0.1
"2824","historical",159,7,0.1
"2825","historical",159,7,0.1
"2826","historical",159,6,0.1
"2827","historical",159,7,0.1
"2828","historical",159,2,0.1
"2829","historical",159,2.2,0.1
"2830","historical",159,1.75,0.1
"2831","historical",159,2.3,0.1
"2832","historical",155,5,0.142857142857143
"2833","historical",155,2,0.142857142857143
"2834","historical",155,2,0.142857142857143
"2835","historical",155,3,0.142857142857143
"2836","historical",155,0.6,0.142857142857143
"2837","historical",155,2,0.142857142857143
"2838","historical",155,2.5,0.142857142857143
"2839","historical",127,3,0.235294117647059
"2840","historical",127,5,0.235294117647059
"2841","historical",127,7,0.235294117647059
"2842","historical",127,7,0.235294117647059
"2843","historical",127,4,0.235294117647059
"2844","historical",127,7,0.235294117647059
"2845","historical",127,8,0.235294117647059
"2846","historical",127,5,0.235294117647059
"2847","historical",127,6,0.235294117647059
"2848","historical",127,2.5,0.235294117647059
"2849","historical",127,2,0.235294117647059
"2850","historical",127,2.5,0.235294117647059
"2851","historical",127,2,0.235294117647059
"2852","historical",127,0.6,0.235294117647059
"2853","historical",127,1.1,0.235294117647059
"2854","historical",127,0.75,0.235294117647059
"2855","historical",127,0.7,0.235294117647059
"2856","historical",107,3,0.111111111111111
"2857","historical",107,3,0.111111111111111
"2858","historical",107,8,0.111111111111111
"2859","historical",107,8,0.111111111111111
"2860","historical",107,6,0.111111111111111
"2861","historical",107,1.2,0.111111111111111
"2862","historical",107,1,0.111111111111111
"2863","historical",107,3,0.111111111111111
"2864","historical",107,1.5,0.111111111111111
"2865","historical",107,1.5,0.111111111111111
"2866","historical",107,5,0.111111111111111
"2867","historical",107,10,0.111111111111111
"2868","historical",107,6,0.111111111111111
"2869","historical",107,7,0.111111111111111
"2870","historical",107,1.3,0.111111111111111
"2871","historical",107,6,0.111111111111111
"2872","historical",107,1.7,0.111111111111111
"2873","historical",107,1.5,0.111111111111111
"2874","historical",105,3,0.0526315789473684
"2875","historical",105,5,0.0526315789473684
"2876","historical",105,3,0.0526315789473684
"2877","historical",105,7,0.0526315789473684
"2878","historical",105,5,0.0526315789473684
"2879","historical",105,8,0.0526315789473684
"2880","historical",105,3,0.0526315789473684
"2881","historical",105,10,0.0526315789473684
"2882","historical",105,10,0.0526315789473684
"2883","historical",105,8,0.0526315789473684
"2884","historical",105,3,0.0526315789473684
"2885","historical",105,3,0.0526315789473684
"2886","historical",105,8,0.0526315789473684
"2887","historical",105,7,0.0526315789473684
"2888","historical",105,0.5,0.0526315789473684
"2889","historical",105,0.5,0.0526315789473684
"2890","historical",105,0.6,0.0526315789473684
"2891","historical",105,6.5,0.0526315789473684
"2892","historical",105,12,0.0526315789473684
"2893","historical",136,5,0.285714285714286
"2894","historical",136,4,0.285714285714286
"2895","historical",136,6,0.285714285714286
"2896","historical",136,2,0.285714285714286
"2897","historical",136,6,0.285714285714286
"2898","historical",136,2,0.285714285714286
"2899","historical",136,3,0.285714285714286
"2900","historical",135,7,0.222222222222222
"2901","historical",135,4,0.222222222222222
"2902","historical",135,3,0.222222222222222
"2903","historical",135,2,0.222222222222222
"2904","historical",135,1.7,0.222222222222222
"2905","historical",135,0.75,0.222222222222222
"2906","historical",135,0.7,0.222222222222222
"2907","historical",135,1,0.222222222222222
"2908","historical",135,7,0.222222222222222
"2909","historical",151,7,0.428571428571429
"2910","historical",151,5,0.428571428571429
"2911","historical",151,4,0.428571428571429
"2912","historical",151,3,0.428571428571429
"2913","historical",151,5,0.428571428571429
"2914","historical",151,2,0.428571428571429
"2915","historical",151,2,0.428571428571429
"2916","historical",115,4,0.166666666666667
"2917","historical",115,6,0.166666666666667
"2918","historical",115,5,0.166666666666667
"2919","historical",115,3,0.166666666666667
"2920","historical",115,1,0.166666666666667
"2921","historical",115,4,0.166666666666667
"2922","historical",110,5,0.384615384615385
"2923","historical",110,6,0.384615384615385
"2924","historical",110,5,0.384615384615385
"2925","historical",110,4,0.384615384615385
"2926","historical",110,6,0.384615384615385
"2927","historical",110,4,0.384615384615385
"2928","historical",110,1.5,0.384615384615385
"2929","historical",110,2,0.384615384615385
"2930","historical",110,3,0.384615384615385
"2931","historical",110,3,0.384615384615385
"2932","historical",110,3,0.384615384615385
"2933","historical",110,1,0.384615384615385
"2934","historical",110,1,0.384615384615385
"2935","historical",109,3,0.142857142857143
"2936","historical",109,2.5,0.142857142857143
"2937","historical",109,2.5,0.142857142857143
"2938","historical",109,8,0.142857142857143
"2939","historical",109,7,0.142857142857143
"2940","historical",109,2,0.142857142857143
"2941","historical",109,1.5,0.142857142857143
"2942","historical",134,1,0.44
"2943","historical",134,1,0.44
"2944","historical",134,1,0.44
"2945","historical",134,1,0.44
"2946","historical",134,1,0.44
"2947","historical",134,1,0.44
"2948","historical",134,1,0.44
"2949","historical",134,1.169999957,0.44
"2950","historical",134,1.169999957,0.44
"2951","historical",134,1.330000043,0.44
"2952","historical",134,1.330000043,0.44
"2953","historical",134,1.419999957,0.44
"2954","historical",134,1.75,0.44
"2955","historical",134,1.75,0.44
"2956","historical",134,1.830000043,0.44
"2957","historical",134,1.830000043,0.44
"2958","historical",134,1.919999957,0.44
"2959","historical",134,1.669999957,0.44
"2960","historical",134,1.830000043,0.44
"2961","historical",134,1.830000043,0.44
"2962","historical",134,1.830000043,0.44
"2963","historical",134,2,0.44
"2964","historical",134,2.420000076,0.44
"2965","historical",134,2.170000076,0.44
"2966","historical",134,2.25,0.44
"2967","historical",134,2.369999886,0.44
"2968","historical",134,1,0.44
"2969","historical",134,2.25,0.44
"2970","historical",134,3.170000076,0.44
"2971","historical",134,4,0.44
"2972","historical",134,4,0.44
"2973","historical",134,5,0.44
"2974","historical",134,3,0.44
"2975","historical",134,3,0.44
"2976","historical",134,5,0.44
"2977","historical",134,5,0.44
"2978","historical",134,3,0.44
"2979","historical",134,3,0.44
"2980","historical",134,5,0.44
"2981","historical",169,1.75,0.847328244274809
"2982","historical",169,3,0.847328244274809
"2983","historical",169,7,0.847328244274809
"2984","historical",169,2.299999952,0.847328244274809
"2985","historical",169,1.299999952,0.847328244274809
"2986","historical",169,3,0.847328244274809
"2987","historical",169,2.079999924,0.847328244274809
"2988","historical",169,1.799999952,0.847328244274809
"2989","historical",169,2.079999924,0.847328244274809
"2990","historical",169,1.75,0.847328244274809
"2991","historical",169,1.600000024,0.847328244274809
"2992","historical",169,2.799999952,0.847328244274809
"2993","historical",169,2,0.847328244274809
"2994","historical",169,6,0.847328244274809
"2995","historical",169,3.75,0.847328244274809
"2996","historical",169,3.25,0.847328244274809
"2997","historical",169,6,0.847328244274809
"2998","historical",169,5,0.847328244274809
"2999","historical",169,4,0.847328244274809
"3000","historical",169,3,0.847328244274809
"3001","historical",169,6,0.847328244274809
"3002","historical",169,4,0.847328244274809
"3003","historical",169,9,0.847328244274809
"3004","historical",169,6,0.847328244274809
"3005","historical",169,2.799999952,0.847328244274809
"3006","historical",169,3,0.847328244274809
"3007","historical",169,3.25,0.847328244274809
"3008","historical",169,3,0.847328244274809
"3009","historical",169,6,0.847328244274809
"3010","historical",169,4,0.847328244274809
"3011","historical",169,3,0.847328244274809
"3012","historical",169,5,0.847328244274809
"3013","historical",169,5,0.847328244274809
"3014","historical",169,4,0.847328244274809
"3015","historical",169,3.029999971,0.847328244274809
"3016","historical",169,7,0.847328244274809
"3017","historical",169,2.75,0.847328244274809
"3018","historical",169,4,0.847328244274809
"3019","historical",169,6,0.847328244274809
"3020","historical",169,3,0.847328244274809
"3021","historical",169,2.029999971,0.847328244274809
"3022","historical",169,2.029999971,0.847328244274809
"3023","historical",169,1.059999943,0.847328244274809
"3024","historical",169,6,0.847328244274809
"3025","historical",169,2,0.847328244274809
"3026","historical",169,5,0.847328244274809
"3027","historical",169,2.029999971,0.847328244274809
"3028","historical",169,2,0.847328244274809
"3029","historical",169,1.909999967,0.847328244274809
"3030","historical",169,2,0.847328244274809
"3031","historical",169,6,0.847328244274809
"3032","historical",169,2,0.847328244274809
"3033","historical",134,3,0.44
"3034","historical",134,3,0.44
"3035","historical",134,7,0.44
"3036","historical",134,3,0.44
"3037","historical",134,3,0.44
"3038","historical",134,2,0.44
"3039","historical",134,2,0.44
"3040","historical",134,8,0.44
"3041","historical",134,5,0.44
"3042","historical",134,2,0.44
"3043","historical",134,2,0.44
"3044","historical",134,4,0.44
"3045","historical",134,6,0.44
"3046","historical",134,4,0.44
"3047","historical",134,4,0.44
"3048","historical",134,2,0.44
"3049","historical",134,7,0.44
"3050","historical",134,2,0.44
"3051","historical",134,2,0.44
"3052","historical",134,6,0.44
"3053","historical",134,2,0.44
"3054","historical",134,2,0.44
"3055","historical",134,5,0.44
"3056","historical",134,6,0.44
"3057","historical",134,5,0.44
"3058","historical",134,5,0.44
"3059","historical",134,3,0.44
"3060","historical",134,5,0.44
"3061","historical",134,3,0.44
"3062","historical",134,3,0.44
"3063","historical",134,3,0.44
"3064","historical",134,5,0.44
"3065","historical",134,6,0.44
"3066","historical",134,3,0.44
"3067","historical",134,4,0.44
"3068","historical",134,3,0.44
"3069","historical",134,5,0.44
"3070","historical",134,3,0.44
"3071","historical",134,3.5,0.44
"3072","historical",134,6,0.44
"3073","historical",134,6,0.44
"3074","historical",134,7,0.44
"3075","historical",134,6,0.44
"3076","historical",134,8,0.44
"3077","historical",134,7,0.44
"3078","historical",134,5,0.44
"3079","historical",134,3,0.44
"3080","historical",134,10,0.44
"3081","historical",134,4,0.44
"3082","historical",116,2,0.236842105263158
"3083","historical",116,6,0.236842105263158
"3084","historical",117,7,0.0666666666666667
"3085","historical",117,6,0.0666666666666667
"3086","historical",117,8,0.0666666666666667
"3087","historical",117,6,0.0666666666666667
"3088","historical",117,7,0.0666666666666667
"3089","historical",117,5,0.0666666666666667
"3090","historical",117,7,0.0666666666666667
"3091","historical",117,7,0.0666666666666667
"3092","historical",117,6,0.0666666666666667
"3093","historical",117,5,0.0666666666666667
"3094","historical",117,3,0.0666666666666667
"3095","historical",117,2,0.0666666666666667
"3096","historical",117,0.600000024,0.0666666666666667
"3097","historical",117,11.5,0.0666666666666667
"3098","historical",117,3,0.0666666666666667
"3099","historical",169,5,0.847328244274809
"3100","historical",169,2.829999924,0.847328244274809
"3101","historical",169,4,0.847328244274809
"3102","historical",169,1.75,0.847328244274809
"3103","historical",169,2,0.847328244274809
"3104","historical",169,2,0.847328244274809
"3105","historical",169,2,0.847328244274809
"3106","historical",169,6,0.847328244274809
"3107","historical",169,7,0.847328244274809
"3108","historical",169,3,0.847328244274809
"3109","historical",169,5,0.847328244274809
"3110","historical",169,3.75,0.847328244274809
"3111","historical",169,7,0.847328244274809
"3112","historical",169,6,0.847328244274809
"3113","historical",169,5,0.847328244274809
"3114","historical",169,5,0.847328244274809
"3115","historical",169,7,0.847328244274809
"3116","historical",169,5,0.847328244274809
"3117","historical",169,4,0.847328244274809
"3118","historical",169,4.579999924,0.847328244274809
"3119","historical",169,2.599999905,0.847328244274809
"3120","historical",169,7,0.847328244274809
"3121","historical",169,7,0.847328244274809
"3122","historical",169,5,0.847328244274809
"3123","historical",169,5,0.847328244274809
"3124","historical",169,3,0.847328244274809
"3125","historical",169,5,0.847328244274809
"3126","historical",169,8,0.847328244274809
"3127","historical",169,8,0.847328244274809
"3128","historical",169,6,0.847328244274809
"3129","historical",169,5,0.847328244274809
"3130","historical",169,5,0.847328244274809
"3131","historical",169,5,0.847328244274809
"3132","historical",169,6,0.847328244274809
"3133","historical",169,8,0.847328244274809
"3134","historical",169,5,0.847328244274809
"3135","historical",169,4.579999924,0.847328244274809
"3136","historical",169,6,0.847328244274809
"3137","historical",169,5,0.847328244274809
"3138","historical",169,6,0.847328244274809
"3139","historical",169,5,0.847328244274809
"3140","historical",169,5,0.847328244274809
"3141","historical",169,6,0.847328244274809
"3142","historical",169,6,0.847328244274809
"3143","historical",169,5,0.847328244274809
"3144","historical",169,5,0.847328244274809
"3145","historical",169,7,0.847328244274809
"3146","historical",169,5,0.847328244274809
"3147","historical",169,6,0.847328244274809
"3148","historical",169,5,0.847328244274809
"3149","historical",169,5,0.847328244274809
"3150","historical",169,5,0.847328244274809
"3151","historical",169,5,0.847328244274809
"3152","historical",169,5,0.847328244274809
"3153","historical",169,6,0.847328244274809
"3154","historical",169,5,0.847328244274809
"3155","historical",169,5,0.847328244274809
"3156","historical",169,5,0.847328244274809
"3157","historical",169,1,0.847328244274809
"3158","historical",169,0.829999983,0.847328244274809
"3159","historical",169,0.579999983,0.847328244274809
"3160","historical",169,0.829999983,0.847328244274809
"3161","historical",169,1,0.847328244274809
"3162","historical",169,1,0.847328244274809
"3163","historical",169,1.299999952,0.847328244274809
"3164","historical",169,1,0.847328244274809
"3165","historical",169,1,0.847328244274809
"3166","historical",169,0.75,0.847328244274809
"3167","historical",169,1,0.847328244274809
"3168","historical",169,1.580000043,0.847328244274809
"3169","historical",169,1,0.847328244274809
"3170","historical",169,3.5,0.847328244274809
"3171","historical",169,1,0.847328244274809
"3172","historical",169,1,0.847328244274809
"3173","historical",169,1,0.847328244274809
"3174","historical",169,1,0.847328244274809
"3175","historical",169,1,0.847328244274809
"3176","historical",169,1,0.847328244274809
"3177","historical",169,0.579999983,0.847328244274809
"3178","historical",103,NA,0.382978723404255
"3179","historical",103,7,0.382978723404255
"3180","historical",103,NA,0.382978723404255
"3181","historical",103,NA,0.382978723404255
"3182","historical",103,8.409999847,0.382978723404255
"3183","historical",103,6,0.382978723404255
"3184","historical",103,10,0.382978723404255
"3185","historical",103,NA,0.382978723404255
"3186","historical",103,7,0.382978723404255
"3187","historical",103,7,0.382978723404255
"3188","historical",103,NA,0.382978723404255
"3189","historical",103,NA,0.382978723404255
"3190","historical",103,NA,0.382978723404255
"3191","historical",103,3.5,0.382978723404255
"3192","historical",103,3.5,0.382978723404255
"3193","historical",103,6,0.382978723404255
"3194","historical",103,NA,0.382978723404255
"3195","historical",103,NA,0.382978723404255
"3196","historical",103,2.599999905,0.382978723404255
"3197","historical",103,6,0.382978723404255
"3198","historical",103,5,0.382978723404255
"3199","historical",103,6,0.382978723404255
"3200","historical",103,7,0.382978723404255
"3201","historical",103,8,0.382978723404255
"3202","historical",103,NA,0.382978723404255
"3203","historical",103,NA,0.382978723404255
"3204","historical",103,NA,0.382978723404255
"3205","historical",103,NA,0.382978723404255
"3206","historical",103,NA,0.382978723404255
"3207","historical",103,7,0.382978723404255
"3208","historical",103,2,0.382978723404255
"3209","historical",103,2.829999924,0.382978723404255
"3210","historical",103,NA,0.382978723404255
"3211","historical",103,NA,0.382978723404255
"3212","historical",103,NA,0.382978723404255
"3213","historical",103,NA,0.382978723404255
"3214","historical",103,NA,0.382978723404255
"3215","historical",103,NA,0.382978723404255
"3216","historical",103,NA,0.382978723404255
"3217","historical",103,NA,0.382978723404255
"3218","historical",103,NA,0.382978723404255
"3219","historical",103,1.75,0.382978723404255
"3220","historical",103,2.059999943,0.382978723404255
"3221","historical",103,6,0.382978723404255
"3222","historical",103,NA,0.382978723404255
"3223","historical",103,6,0.382978723404255
"3224","historical",103,NA,0.382978723404255
"3225","historical",108,4,0.52
"3226","historical",108,7,0.52
"3227","historical",108,10,0.52
